,New_feature,Volume,Subjectivity,Sentiment,NIFTY50,NIFTY50_train_pred
18260,15635.0,351500.0,0.389583333,1.0,1.0,
11647,11883.0,560400.0,0.65,-1.0,1.0,1.0
5071,10850.0,377500.0,0.541666667,1.0,0.0,1.0
3587,11335.0,240900.0,1.0,0.0,0.0,1.0
12658,8931.0,762200.0,0.454545455,1.0,1.0,1.0
16671,15171.0,770600.0,0.454545455,1.0,0.0,
19863,18132.0,280400.0,0.133333333,1.0,1.0,
2321,10665.0,242800.0,0.1,0.0,1.0,1.0
5922,10727.0,521900.0,0.8,1.0,0.0,1.0
20158,17659.0,295800.0,0.238095238,1.0,1.0,
406,10636.0,205000.0,0.0,0.0,0.0,1.0
220,11042.0,284600.0,0.0,0.0,1.0,1.0
4131,10071.0,364300.0,0.0,0.0,0.0,1.0
6927,11699.0,604400.0,0.30625,1.0,0.0,1.0
7820,11620.0,359900.0,0.0,0.0,1.0,1.0
19766,17891.0,324100.0,0.0,0.0,1.0,
13305,10532.0,597400.0,0.0,0.0,1.0,1.0
6624,11033.0,326600.0,0.38125,1.0,1.0,1.0
2039,11978.0,609200.0,0.5,1.0,0.0,1.0
1023,10486.0,213100.0,0.0,0.0,0.0,1.0
7803,11712.0,277600.0,0.1625,1.0,0.0,1.0
9508,11620.0,853400.0,0.8,1.0,1.0,1.0
12119,11984.0,446000.0,0.6875,-1.0,1.0,1.0
267,11081.0,228000.0,0.0,0.0,0.0,1.0
13548,15900.0,284900.0,0.4,1.0,1.0,1.0
18943,15836.0,391400.0,0.440277778,1.0,1.0,
14998,11867.0,541400.0,0.3,1.0,1.0,
15614,11662.0,568400.0,0.7,1.0,1.0,
3832,11425.0,210500.0,0.0,0.0,1.0,1.0
16605,17288.0,279900.0,0.616666667,1.0,0.0,
19659,17883.0,295700.0,0.678571429,0.0,1.0,
15752,12692.0,880500.0,0.0,0.0,1.0,
8471,10859.0,506600.0,0.375,0.0,0.0,1.0
15089,11942.0,502300.0,0.54,1.0,1.0,
16726,15024.0,712200.0,0.0,0.0,0.0,
2745,11137.0,205900.0,0.0,0.0,0.0,1.0
4678,13168.0,713700.0,0.454545455,1.0,1.0,1.0
13650,11145.0,772000.0,0.0,0.0,1.0,1.0
1264,11920.0,340500.0,0.0,0.0,0.0,1.0
9420,11901.0,650200.0,0.1125,0.0,1.0,1.0
10494,12169.0,520300.0,0.0,0.0,0.0,1.0
3589,11335.0,240900.0,0.166666667,0.0,0.0,1.0
19698,17659.0,295800.0,0.766666667,1.0,1.0,
7747,9797.0,794200.0,0.85,1.0,1.0,1.0
11810,9142.0,935600.0,0.488636364,1.0,0.0,1.0
8175,15685.0,243200.0,0.222222222,1.0,1.0,1.0
16772,13467.0,553400.0,0.566666667,1.0,1.0,
4775,10657.0,318500.0,0.258333333,-1.0,1.0,1.0
11756,11173.0,621600.0,0.441333333,1.0,1.0,1.0
1670,10526.0,241700.0,0.65,1.0,1.0,1.0
19494,17456.0,388200.0,1.0,0.0,1.0,
17453,14309.0,512300.0,0.77,1.0,0.0,
19835,17302.0,271000.0,0.357142857,0.0,0.0,
12508,10235.0,936500.0,0.1,0.0,1.0,1.0
8299,11285.0,553700.0,0.4,-1.0,0.0,1.0
8051,11926.0,303300.0,0.4375,-1.0,1.0,1.0
14306,11546.0,607100.0,0.0,0.0,1.0,1.0
8192,11521.0,446000.0,0.566666667,1.0,0.0,1.0
13867,11192.0,600400.0,0.1,0.0,1.0,1.0
3838,11425.0,210500.0,0.54,1.0,1.0,1.0
16864,11989.0,676900.0,0.46462585,1.0,0.0,
11044,12097.0,478500.0,0.0,0.0,0.0,1.0
4721,10833.0,691300.0,0.4,1.0,1.0,1.0
8270,11295.0,413200.0,0.0,0.0,0.0,1.0
3310,11681.0,346500.0,0.0,0.0,1.0,1.0
6528,10851.0,308500.0,0.0625,0.0,0.0,1.0
6321,11355.0,294500.0,0.271428571,1.0,1.0,1.0
5468,10761.0,298800.0,0.9,1.0,0.0,1.0
14037,11325.0,579200.0,0.0,0.0,1.0,1.0
8795,11100.0,685600.0,0.410909091,1.0,1.0,1.0
4119,10405.0,251700.0,0.0,0.0,0.0,1.0
9917,11903.0,514400.0,1.0,-1.0,0.0,1.0
9608,11591.0,812000.0,0.0,0.0,1.0,1.0
593,10536.0,250400.0,0.0,0.0,0.0,1.0
7754,11727.0,532600.0,0.733333333,1.0,0.0,1.0
759,10148.0,230500.0,0.0,0.0,0.0,1.0
16164,10807.0,171400.0,0.1,-1.0,1.0,
6587,11619.0,349000.0,0.0,0.0,1.0,1.0
3387,10762.0,220500.0,1.0,0.0,1.0,1.0
16420,14582.0,915000.0,0.555952381,1.0,1.0,
7252,14591.0,455900.0,0.4,-1.0,0.0,1.0
3597,11335.0,240900.0,0.0,0.0,0.0,1.0
15529,12991.0,679000.0,0.533333333,1.0,0.0,
7986,11650.0,266700.0,0.0,0.0,1.0,1.0
19298,15714.0,224900.0,0.266666667,1.0,1.0,
20576,17805.0,419900.0,0.4,-1.0,1.0,
14766,11136.0,667600.0,0.0,0.0,1.0,
5101,10718.0,223400.0,0.25,0.0,0.0,1.0
7977,11888.0,530700.0,0.0,0.0,1.0,1.0
5645,10832.0,463400.0,0.0,0.0,0.0,1.0
7627,15758.0,392900.0,0.328571429,1.0,0.0,1.0
896,16792.0,241000.0,0.0,0.0,1.0,1.0
19919,18491.0,469900.0,0.2,1.0,1.0,
9293,10810.0,508800.0,0.25,1.0,0.0,1.0
7276,14967.0,640700.0,0.125,0.0,1.0,1.0
1226,10598.0,335100.0,0.5,1.0,1.0,1.0
8180,11625.0,480200.0,0.0,0.0,1.0,1.0
13635,12920.0,633100.0,0.3,1.0,1.0,1.0
13806,11185.0,677800.0,0.0,0.0,0.0,1.0
3336,18491.0,469900.0,0.2,-1.0,1.0,1.0
4767,10408.0,606400.0,0.85,1.0,0.0,1.0
3624,11275.0,250600.0,0.0,0.0,0.0,1.0
17132,14637.0,456400.0,0.0,0.0,0.0,
6140,10916.0,373200.0,0.409375,-1.0,1.0,1.0
20248,17945.0,355600.0,0.0,0.0,1.0,
16138,17758.0,336500.0,0.525,-1.0,0.0,
10044,12000.0,534300.0,0.0,0.0,1.0,1.0
17624,14551.0,448900.0,0.9,1.0,0.0,
13567,10699.0,694400.0,0.525,1.0,1.0,1.0
16009,13956.0,380700.0,0.0,0.0,1.0,
15355,11456.0,554800.0,0.0,0.0,1.0,
4873,12181.0,477500.0,0.180059524,1.0,1.0,1.0
18991,11396.0,203700.0,0.0,0.0,1.0,
20548,17751.0,395800.0,0.6,1.0,1.0,
7685,11754.0,295500.0,0.7,1.0,0.0,1.0
19007,16332.0,280200.0,0.4,-1.0,1.0,
6296,11324.0,383000.0,0.0,0.0,0.0,1.0
2224,10155.0,302600.0,0.066666667,0.0,0.0,1.0
4692,10723.0,424500.0,0.066666667,0.0,1.0,1.0
15689,18127.0,506700.0,0.0,0.0,1.0,
3801,11482.0,246100.0,0.333333333,1.0,1.0,1.0
2229,10778.0,229800.0,0.42,-1.0,1.0,1.0
16633,15292.0,456000.0,0.547142857,1.0,0.0,
946,10641.0,153800.0,0.0,0.0,1.0,1.0
1275,10727.0,173800.0,0.45,1.0,1.0,1.0
4477,10663.0,342800.0,0.655555556,-1.0,1.0,1.0
12917,10113.0,987100.0,0.0,0.0,1.0,1.0
10113,12098.0,513600.0,0.375,-1.0,1.0,1.0
20598,18056.0,270200.0,0.625,1.0,1.0,
8354,10323.0,200200.0,0.4,-1.0,1.0,1.0
8227,11521.0,446000.0,0.184848485,1.0,0.0,1.0
18036,14876.0,621700.0,0.533333333,-1.0,1.0,
15696,11841.0,608800.0,0.4,-1.0,1.0,
9532,11633.0,867600.0,0.3125,1.0,0.0,1.0
20671,17495.0,256600.0,1.0,-1.0,0.0,
16498,15095.0,671200.0,0.366666667,1.0,1.0,
17088,14691.0,542200.0,0.55,-1.0,0.0,
7555,11297.0,387300.0,0.6375,-1.0,0.0,1.0
12572,12085.0,632500.0,0.0,0.0,1.0,1.0
13242,11776.0,674300.0,1.0,-1.0,1.0,1.0
18217,18008.0,338900.0,0.54,1.0,1.0,
2791,11251.0,314600.0,0.5175,1.0,1.0,1.0
6298,15836.0,391400.0,0.5,1.0,1.0,1.0
4914,10549.0,259700.0,0.0,0.0,1.0,1.0
1181,16792.0,241000.0,0.385,1.0,1.0,1.0
9950,11925.0,613900.0,0.4,-1.0,1.0,1.0
7908,11883.0,363200.0,1.0,0.0,1.0,1.0
20428,17176.0,356300.0,0.0,0.0,0.0,
15679,11401.0,679400.0,0.333333333,1.0,1.0,
7825,11712.0,277600.0,0.0,0.0,0.0,1.0
6245,10861.0,292300.0,0.7,-1.0,0.0,1.0
5450,10888.0,180900.0,0.0,0.0,1.0,1.0
3498,11027.0,248300.0,0.0,0.0,1.0,1.0
9264,10874.0,483000.0,0.454545455,1.0,0.0,1.0
13098,9898.0,685400.0,0.407103938,1.0,0.0,1.0
1461,10407.0,250400.0,0.0,0.0,0.0,1.0
17218,14746.0,463900.0,0.0,0.0,0.0,
8570,11028.0,624600.0,1.0,0.0,0.0,1.0
5371,11466.0,756800.0,0.0,0.0,0.0,1.0
20781,16792.0,241000.0,0.0,0.0,1.0,
18915,15808.0,207000.0,0.0,0.0,1.0,
9974,12002.0,646700.0,0.0,0.0,1.0,1.0
7616,11565.0,317300.0,0.351666667,1.0,0.0,1.0
12067,12193.0,304100.0,0.142857143,-1.0,1.0,1.0
13927,9998.0,715500.0,0.55,1.0,1.0,1.0
112,10955.0,478100.0,0.552380952,1.0,0.0,1.0
1588,17879.0,360100.0,0.533333333,1.0,1.0,1.0
1396,10722.0,215400.0,0.327272727,1.0,1.0,1.0
6790,11800.0,339700.0,0.925,1.0,0.0,1.0
12321,9092.0,734400.0,0.0,0.0,1.0,1.0
12617,10235.0,936500.0,0.0,0.0,1.0,1.0
3894,11502.0,286700.0,0.066666667,0.0,1.0,1.0
19953,8988.0,655100.0,1.0,0.0,0.0,
17310,14192.0,559200.0,0.0,0.0,0.0,
14932,11736.0,555800.0,0.075,-1.0,1.0,
5648,14167.0,632300.0,0.492207792,1.0,0.0,1.0
17087,14691.0,542200.0,1.0,1.0,0.0,
4864,11028.0,624600.0,0.0,0.0,0.0,1.0
9911,11925.0,613900.0,0.428571429,1.0,1.0,1.0
14145,11916.0,490800.0,0.0,0.0,0.0,1.0
19666,17689.0,562200.0,0.0,0.0,0.0,
19173,12160.0,622800.0,0.0,0.0,0.0,
7439,11883.0,318100.0,0.1,-1.0,0.0,1.0
4862,10450.0,425500.0,0.25,-1.0,1.0,1.0
3302,11681.0,346500.0,0.590816327,-1.0,1.0,1.0
15666,11702.0,513400.0,0.0,0.0,1.0,
368,10665.0,242800.0,0.25,-1.0,1.0,1.0
6066,10844.0,381100.0,0.5,1.0,0.0,1.0
20893,17205.0,176000.0,0.535714286,1.0,1.0,
13588,10834.0,676900.0,0.0,0.0,1.0,1.0
18906,15684.0,414200.0,0.0,0.0,1.0,
3035,11410.0,232600.0,0.85,1.0,1.0,1.0
13930,9998.0,715500.0,0.0,0.0,1.0,1.0
3908,11379.0,0.0,0.125,-1.0,1.0,1.0
6209,10983.0,352800.0,0.322222222,1.0,1.0,1.0
2096,10812.0,184300.0,0.0,0.0,0.0,1.0
10649,9494.0,967000.0,0.821428571,1.0,1.0,1.0
10815,12344.0,616300.0,0.2,1.0,1.0,1.0
4482,10663.0,342800.0,0.7,-1.0,1.0,1.0
2184,10778.0,229800.0,0.0,0.0,1.0,1.0
3861,10975.0,210500.0,0.3,1.0,0.0,1.0
4472,10598.0,384500.0,0.0,0.0,0.0,1.0
6632,11033.0,326600.0,0.0,0.0,1.0,1.0
15465,12829.0,768800.0,0.166666667,-1.0,0.0,
11017,12159.0,441200.0,0.6,1.0,0.0,1.0
10238,11936.0,599100.0,0.55,1.0,1.0,1.0
9954,11994.0,557700.0,0.723636364,1.0,0.0,1.0
1831,10655.0,186500.0,0.125,0.0,1.0,1.0
20523,17929.0,296400.0,0.0,0.0,1.0,
8065,9183.0,763500.0,0.25,1.0,1.0,1.0
12256,9251.0,684200.0,0.0,0.0,1.0,1.0
6116,10844.0,381100.0,0.5,1.0,0.0,1.0
4798,10657.0,318500.0,0.390146965,1.0,1.0,1.0
9973,12002.0,646700.0,0.0,0.0,1.0,1.0
6611,10916.0,373200.0,0.0,0.0,1.0,1.0
6096,10827.0,644200.0,0.15,1.0,0.0,1.0
5866,10760.0,627000.0,0.454958678,1.0,0.0,1.0
2248,10722.0,419700.0,0.454545455,1.0,0.0,1.0
1486,17666.0,378600.0,0.535714286,1.0,0.0,1.0
6118,10851.0,308500.0,0.565151515,-1.0,0.0,1.0
4558,10694.0,295200.0,0.0,0.0,0.0,1.0
14092,11320.0,791600.0,0.0,0.0,0.0,1.0
9637,11591.0,812000.0,0.75,-1.0,1.0,1.0
3652,11156.0,719000.0,0.0,0.0,0.0,1.0
4942,10964.0,547400.0,0.473866685,1.0,0.0,1.0
5532,10900.0,323800.0,0.5,1.0,1.0,1.0
12911,10859.0,506600.0,0.479617605,1.0,0.0,1.0
13651,11173.0,621600.0,0.480555556,1.0,1.0,1.0
12262,8988.0,655100.0,0.571428571,0.0,0.0,1.0
3836,11425.0,210500.0,0.4,-1.0,1.0,1.0
12835,10762.0,767900.0,0.3,1.0,1.0,1.0
10220,10913.0,497200.0,0.454545455,1.0,0.0,1.0
7630,10342.0,430500.0,0.15,-1.0,0.0,1.0
18415,15761.0,262400.0,0.5,1.0,0.0,
7932,11734.0,380300.0,1.0,0.0,1.0,1.0
12369,9358.0,614500.0,0.0,0.0,1.0,1.0
4928,10660.0,360500.0,0.0,0.0,1.0,1.0
13612,11003.0,554300.0,0.0,0.0,1.0,1.0
16645,15243.0,504800.0,0.0,0.0,0.0,
20878,16992.0,144800.0,1.0,0.0,1.0,
6721,15815.0,322200.0,0.5,1.0,1.0,1.0
16165,17072.0,498000.0,0.433333333,1.0,0.0,
10376,12091.0,437700.0,0.289285714,-1.0,0.0,1.0
469,10382.0,187700.0,0.227272727,1.0,0.0,1.0
27,17203.0,320800.0,0.433333333,1.0,0.0,1.0
20382,17388.0,308800.0,0.452776585,1.0,1.0,
9617,11614.0,700500.0,0.0,0.0,0.0,1.0
4155,10126.0,0.0,0.0,0.0,0.0,1.0
14631,10839.0,361100.0,0.25,0.0,1.0,
806,10198.0,231100.0,0.283333333,-1.0,0.0,1.0
17819,14835.0,546400.0,0.333333333,1.0,1.0,
14796,11702.0,513400.0,0.454545455,1.0,1.0,
15647,11844.0,667300.0,0.0,0.0,1.0,
17910,15239.0,441500.0,0.441666667,1.0,1.0,
18408,15835.0,314600.0,0.0,0.0,1.0,
13968,11316.0,562400.0,1.0,0.0,0.0,1.0
16861,14582.0,915000.0,0.0,0.0,1.0,
1144,10582.0,194200.0,1.0,0.0,1.0,1.0
18500,14693.0,475300.0,0.8,1.0,1.0,
2740,11137.0,205900.0,0.51,-1.0,0.0,1.0
15232,11546.0,607100.0,0.5,1.0,1.0,
13514,9030.0,644000.0,0.0,0.0,0.0,1.0
13175,10325.0,685400.0,0.0,0.0,1.0,1.0
12100,12119.0,473500.0,0.39047619,1.0,1.0,1.0
10874,12331.0,684400.0,0.2,1.0,0.0,1.0
7669,11684.0,365500.0,0.45,1.0,1.0,1.0
10912,12346.0,502100.0,0.514880952,-1.0,0.0,1.0
8857,11920.0,340500.0,0.0,0.0,0.0,1.0
8510,10906.0,548500.0,0.0,0.0,0.0,1.0
5993,10697.0,289200.0,0.0,0.0,1.0,1.0
16576,15168.0,571800.0,0.0,0.0,1.0,
8736,10818.0,668200.0,0.0,0.0,0.0,1.0
17307,14192.0,559200.0,0.0,0.0,0.0,
3747,15808.0,207000.0,0.0,0.0,1.0,1.0
6614,10916.0,373200.0,0.333333333,0.0,1.0,1.0
16793,12344.0,616300.0,0.454545455,1.0,1.0,
84,11681.0,346500.0,0.3,0.0,1.0,1.0
16026,14013.0,358100.0,0.0,0.0,1.0,
926,10633.0,176400.0,0.552380952,1.0,0.0,1.0
6615,10916.0,373200.0,0.513333333,1.0,1.0,1.0
10324,11963.0,752600.0,0.0,0.0,1.0,1.0
16553,15125.0,500100.0,0.0,0.0,1.0,
20844,10633.0,176400.0,0.4,-1.0,0.0,
10320,12058.0,597700.0,0.066666667,0.0,1.0,1.0
14315,10972.0,680900.0,0.3,-1.0,1.0,1.0
1450,10771.0,203100.0,0.25,-1.0,1.0,1.0
10490,12249.0,604800.0,0.0,0.0,0.0,1.0
15288,11627.0,561400.0,0.45,1.0,1.0,
10360,12125.0,499600.0,1.0,1.0,1.0,1.0
17500,11456.0,234700.0,0.0,0.0,1.0,
2539,10660.0,325800.0,0.4,-1.0,1.0,1.0
8188,11679.0,464800.0,0.0,0.0,1.0,1.0
17084,14691.0,542200.0,0.1,1.0,0.0,
9263,11316.0,1017500.0,0.520833333,-1.0,1.0,1.0
20043,18008.0,374200.0,0.278571429,1.0,0.0,
16991,14943.0,467500.0,0.1,1.0,0.0,
17257,14696.0,509700.0,0.25,1.0,0.0,
18529,15732.0,394000.0,0.0,0.0,1.0,
2801,11152.0,365400.0,0.85,1.0,1.0,1.0
16061,14746.0,463900.0,0.0,0.0,0.0,
19524,17456.0,339100.0,0.2,0.0,0.0,
20384,17479.0,298100.0,0.5,1.0,0.0,
6981,11726.0,305500.0,0.0,0.0,1.0,1.0
7358,11883.0,560400.0,0.25,0.0,1.0,1.0
20751,9977.0,622900.0,0.0,0.0,1.0,
2564,13028.0,571900.0,0.155555556,-1.0,1.0,1.0
7582,11924.0,283700.0,0.58010101,1.0,1.0,1.0
5623,10905.0,706100.0,0.0,0.0,0.0,1.0
12655,8931.0,762200.0,0.6,1.0,1.0,1.0
2327,10620.0,352300.0,0.496428571,-1.0,0.0,1.0
12777,9071.0,655000.0,0.283333333,1.0,0.0,1.0
14360,11193.0,452600.0,0.0,0.0,1.0,1.0
4876,10219.0,483500.0,0.0,0.0,0.0,1.0
14904,15239.0,441500.0,0.8,1.0,1.0,
8798,11100.0,685600.0,0.0,0.0,1.0,1.0
19777,17341.0,252700.0,0.318181818,1.0,1.0,
5469,10834.0,310700.0,0.0,0.0,1.0,1.0
12454,9240.0,722200.0,0.35,-1.0,0.0,1.0
20537,17880.0,331000.0,0.25,1.0,1.0,
5354,10982.0,628200.0,0.0,0.0,1.0,1.0
3735,10955.0,478100.0,0.4,1.0,0.0,1.0
9513,10900.0,323800.0,0.0,0.0,1.0,1.0
11465,12105.0,502600.0,0.0,0.0,0.0,1.0
17716,15174.0,404600.0,0.0,0.0,1.0,
17824,14835.0,546400.0,0.0,0.0,1.0,
17089,14691.0,542200.0,0.45,1.0,0.0,
11808,9142.0,935600.0,0.425568182,1.0,0.0,1.0
8674,11083.0,369500.0,0.267857143,1.0,1.0,1.0
7751,11740.0,442000.0,0.266666667,1.0,1.0,1.0
10886,18491.0,469900.0,0.6,1.0,1.0,1.0
13874,10748.0,571200.0,0.5,0.0,1.0,1.0
11126,12086.0,538100.0,0.0,0.0,0.0,1.0
20359,17388.0,308800.0,0.3,1.0,1.0,
4515,10663.0,342800.0,0.333333333,-1.0,1.0,1.0
3985,11346.0,587600.0,0.0,0.0,0.0,1.0
1352,10198.0,231100.0,0.0,0.0,0.0,1.0
8968,11021.0,551400.0,0.0,0.0,0.0,1.0
2165,10753.0,193500.0,0.54,1.0,1.0,1.0
15213,11499.0,593500.0,0.0,0.0,1.0,
2899,11396.0,203700.0,0.4,0.0,1.0,1.0
6658,10834.0,333000.0,0.3,1.0,0.0,1.0
10335,11963.0,752600.0,0.0,0.0,1.0,1.0
19230,16658.0,217400.0,0.383333333,1.0,1.0,
17558,9488.0,653000.0,0.0,0.0,1.0,
19122,16624.0,251800.0,0.8,1.0,0.0,
14166,11446.0,532900.0,0.55,1.0,1.0,1.0
19975,18302.0,538700.0,0.55,-1.0,1.0,
6353,11506.0,326100.0,0.1,0.0,1.0,1.0
16253,14591.0,623100.0,0.4,1.0,1.0,
13801,11800.0,339700.0,0.0,0.0,0.0,1.0
876,10331.0,222900.0,0.0,0.0,0.0,1.0
16274,14648.0,704600.0,0.142857143,-1.0,0.0,
16176,17072.0,498000.0,0.0,0.0,0.0,
18254,15681.0,357600.0,0.6,1.0,0.0,
9694,11941.0,823100.0,0.578571429,1.0,1.0,1.0
9614,11614.0,700500.0,0.454545455,1.0,0.0,1.0
15871,13494.0,687300.0,0.613333333,1.0,0.0,
6449,10810.0,508800.0,0.3,1.0,0.0,1.0
4382,10404.0,343500.0,0.6,1.0,0.0,1.0
3024,10313.0,456200.0,0.5,1.0,0.0,1.0
17417,14309.0,512300.0,0.293714286,1.0,0.0,
16000,13846.0,403600.0,0.3,-1.0,1.0,
20141,17284.0,261400.0,0.6,0.0,1.0,
17066,14830.0,100.0,0.0,0.0,0.0,
11178,9808.0,931200.0,0.0,0.0,1.0,1.0
1048,11811.0,327900.0,0.125,0.0,1.0,1.0
16110,10832.0,463400.0,1.0,0.0,0.0,
15215,11776.0,674300.0,0.33989899,1.0,1.0,
19107,16429.0,350800.0,0.5,1.0,0.0,
9863,11913.0,580200.0,0.125,-1.0,1.0,1.0
18812,15687.0,318600.0,0.275,1.0,0.0,
4366,10549.0,259700.0,0.0,0.0,1.0,1.0
20588,18008.0,338900.0,0.0,0.0,1.0,
12951,9312.0,609100.0,0.0,0.0,1.0,1.0
20131,17880.0,331000.0,0.450649351,1.0,1.0,
795,10128.0,344400.0,0.8,1.0,0.0,1.0
3750,11025.0,405700.0,0.0,0.0,0.0,1.0
20306,9312.0,609100.0,0.428571429,1.0,1.0,
6917,11699.0,604400.0,0.0,0.0,0.0,1.0
14186,12891.0,731300.0,0.0,0.0,1.0,1.0
2805,11152.0,365400.0,0.0,0.0,1.0,1.0
11851,8183.0,925700.0,0.35,-1.0,0.0,1.0
11226,17296.0,219500.0,0.425,1.0,1.0,1.0
14956,11867.0,541400.0,0.1,0.0,1.0,
6692,11586.0,279800.0,0.375,1.0,1.0,1.0
8264,11295.0,413200.0,0.425,-1.0,0.0,1.0
7064,11642.0,260900.0,0.0,0.0,1.0,1.0
18249,17456.0,388200.0,0.3,-1.0,1.0,
2196,10771.0,223600.0,0.535714286,1.0,0.0,1.0
8875,11942.0,333600.0,0.0,0.0,0.0,1.0
16599,15292.0,456000.0,0.066666667,1.0,0.0,
3045,11367.0,246900.0,0.75,1.0,1.0,1.0
11269,12121.0,480000.0,0.2,-1.0,1.0,1.0
1044,10465.0,195000.0,0.454545455,1.0,1.0,1.0
12799,9183.0,763500.0,0.313333333,1.0,1.0,1.0
10321,12058.0,597700.0,1.0,0.0,1.0,1.0
7989,11650.0,266700.0,0.566666667,1.0,1.0,1.0
1678,10526.0,241700.0,0.395,1.0,1.0,1.0
8705,10969.0,557900.0,0.0,0.0,0.0,1.0
9466,11398.0,527400.0,0.65,1.0,1.0,1.0
7764,11712.0,277600.0,0.8,1.0,0.0,1.0
11878,16519.0,275600.0,0.0,0.0,1.0,1.0
4290,11512.0,247900.0,0.25,1.0,1.0,1.0
3840,10847.0,282700.0,0.25,-1.0,1.0,1.0
1882,10526.0,241700.0,0.351515152,1.0,1.0,1.0
7929,11734.0,380300.0,0.1,0.0,1.0,1.0
8107,9183.0,763500.0,0.155555556,1.0,1.0,1.0
5038,11379.0,0.0,1.0,0.0,1.0,1.0
14922,11736.0,555800.0,0.6,1.0,1.0,
1777,10664.0,225800.0,0.0,0.0,0.0,1.0
17271,11253.0,696500.0,0.0,0.0,0.0,
8710,10969.0,557900.0,0.75,1.0,0.0,1.0
17805,14692.0,620700.0,0.0,0.0,0.0,
18128,14855.0,504100.0,0.616666667,1.0,0.0,
5284,10699.0,296600.0,0.232142857,1.0,0.0,1.0
7783,11771.0,468400.0,0.2,1.0,0.0,1.0
12160,16654.0,265900.0,0.0,0.0,1.0,1.0
5971,10637.0,291500.0,0.214285714,1.0,0.0,1.0
2695,10987.0,187300.0,0.0,0.0,1.0,1.0
15064,11887.0,544900.0,0.066666667,0.0,0.0,
11842,9142.0,935600.0,0.0,0.0,0.0,1.0
10384,12204.0,518900.0,0.521428571,1.0,1.0,1.0
18069,14592.0,503400.0,0.25,1.0,0.0,
16462,14701.0,1103600.0,0.5,1.0,0.0,
10518,12169.0,520300.0,0.525369458,1.0,0.0,1.0
16704,15171.0,770600.0,0.446666667,1.0,0.0,
20529,17323.0,292500.0,0.533333333,1.0,0.0,
8771,11588.0,368800.0,0.25,1.0,0.0,1.0
200,11994.0,557700.0,0.0,0.0,0.0,1.0
4410,10450.0,425500.0,0.0,0.0,1.0,1.0
19227,16658.0,217400.0,0.875,1.0,1.0,
555,10640.0,240100.0,0.525,1.0,1.0,1.0
19113,11663.0,555000.0,0.0,0.0,0.0,
1888,10682.0,168400.0,0.45625,1.0,1.0,1.0
346,10697.0,610300.0,0.95,1.0,1.0,1.0
6860,11658.0,260400.0,0.0,0.0,0.0,1.0
7870,11858.0,480200.0,0.0,0.0,0.0,1.0
16664,15339.0,648500.0,0.625,0.0,0.0,
14741,11249.0,498300.0,0.5,-1.0,0.0,
4186,10224.0,289800.0,0.0,0.0,0.0,1.0
2239,10762.0,220000.0,0.0,0.0,1.0,1.0
2856,11352.0,269700.0,0.525,1.0,1.0,1.0
6181,11015.0,298500.0,0.766666667,1.0,0.0,1.0
5871,17456.0,388200.0,1.0,0.0,1.0,1.0
13897,11336.0,560300.0,1.0,1.0,1.0,1.0
581,10415.0,266500.0,0.0,0.0,0.0,1.0
2156,10771.0,223600.0,0.435,1.0,0.0,1.0
7827,17574.0,356400.0,0.386317641,1.0,0.0,1.0
5352,10982.0,628200.0,0.0,0.0,1.0,1.0
15371,11948.0,522600.0,0.0,0.0,1.0,
1793,10697.0,610300.0,0.0,0.0,1.0,1.0
3697,11000.0,405000.0,0.0,0.0,1.0,1.0
9102,10850.0,519200.0,0.0,0.0,1.0,1.0
832,10278.0,236800.0,0.5,1.0,0.0,1.0
9816,11879.0,659000.0,0.7,-1.0,0.0,1.0
9618,11614.0,700500.0,0.0,0.0,0.0,1.0
13776,11242.0,600700.0,0.0,0.0,0.0,1.0
16116,15761.0,262400.0,0.0,0.0,0.0,
13362,9221.0,708700.0,0.383333333,1.0,1.0,1.0
2456,10405.0,251700.0,0.0,0.0,0.0,1.0
10130,12135.0,620500.0,0.353737374,1.0,1.0,1.0
14129,11320.0,791600.0,0.375,1.0,0.0,1.0
18049,14551.0,448900.0,0.0,0.0,0.0,
7872,11858.0,480200.0,0.460016835,1.0,0.0,1.0
361,10665.0,242800.0,0.7,1.0,1.0,1.0
5020,10952.0,312100.0,0.613333333,1.0,1.0,1.0
9100,10766.0,642600.0,1.0,-1.0,0.0,1.0
9867,11913.0,580200.0,0.0,0.0,1.0,1.0
290,11455.0,533500.0,1.0,-1.0,1.0,1.0
14775,11627.0,561400.0,0.4,1.0,1.0,
2378,10762.0,220500.0,0.158333333,-1.0,1.0,1.0
12095,12119.0,473500.0,0.283333333,1.0,1.0,1.0
2057,10870.0,213400.0,0.25,-1.0,1.0,1.0
19259,16658.0,217400.0,0.3,0.0,1.0,
8574,11681.0,346500.0,0.45,1.0,1.0,1.0
5095,10919.0,318900.0,0.5,1.0,0.0,1.0
7810,11712.0,277600.0,0.518518519,1.0,0.0,1.0
12063,12193.0,304100.0,0.414285714,1.0,1.0,1.0
5753,10699.0,296600.0,0.0,0.0,0.0,1.0
20099,10558.0,244600.0,0.377272727,1.0,0.0,
13452,10826.0,554100.0,0.344047619,-1.0,0.0,1.0
8871,16624.0,251800.0,0.0,0.0,0.0,1.0
13363,9221.0,708700.0,0.5,1.0,1.0,1.0
8400,11074.0,536700.0,0.0,0.0,1.0,1.0
6419,11364.0,294500.0,0.0,0.0,0.0,1.0
